State,latitude,longitude,County,Total
Tennessee,35.59942968,-85.20611967,"Laurens, South Carolina, US",848
Tennessee,35.68938198,-83.92847788,"Lee, South Carolina, US",2461
Tennessee,35.15739424,-84.857186,"Lexington, South Carolina, US",2883
Tennessee,36.40355516,-84.1510856,"Marion, South Carolina, US",424
Tennessee,35.80990797,-86.05738983,"Marlboro, South Carolina, US",281
Tennessee,35.97366108,-88.45189331,"McCormick, South Carolina, US",849
Tennessee,36.28969086,-82.12588974,"Newberry, South Carolina, US",1141
Tennessee,36.26136216,-87.08903581,"Oconee, South Carolina, US",805
Tennessee,35.42527478,-88.6095842,"Orangeburg, South Carolina, US",605
Tennessee,36.48319149,-83.65947309,"Out of SC, South Carolina, US",438
Tennessee,36.55151008,-85.53930419,"Pickens, South Carolina, US",215
Tennessee,35.9278914,-83.11828725,"Richland, South Carolina, US",737
Tennessee,35.49090731,-86.07311784,"Saluda, South Carolina, US",1156
Tennessee,35.81830662,-89.14916269,"Spartanburg, South Carolina, US",529
Tennessee,35.95271721,-84.99840585,"Sumter, South Carolina, US",1169
Tennessee,36.17007426,-86.78646056,"Unassigned, South Carolina, US",26194
Tennessee,35.97616272,-85.83689361,"Union, South Carolina, US",550
Tennessee,35.60048904,-88.11043779,"Williamsburg, South Carolina, US",495
Tennessee,36.14669837,-87.35891709,"York, South Carolina, US",1230
Tennessee,36.05931946,-89.41542855,"Aurora, South Dakota, US",1314
Tennessee,35.19615831,-89.41399032,"Beadle, South Dakota, US",1167
Tennessee,36.38128818,-84.92870012,"Bennett, South Dakota, US",462
Tennessee,35.15634626,-86.09201039,"Bon Homme, South Dakota, US",945
Tennessee,35.99438059,-88.93358327,"Brookings, South Dakota, US",1586
Tennessee,35.20222469,-87.03992678,"Brown, South Dakota, US",576
Tennessee,36.27469206,-83.51254721,"Brule, South Dakota, US",360
Tennessee,36.17470125,-82.84691273,"Buffalo, South Dakota, US",1118
Tennessee,35.38433717,-85.72142731,"Butte, South Dakota, US",263
Tennessee,36.21990035,-83.26586179,"Campbell, South Dakota, US",1873
Tennessee,35.17670231,-85.16652245,"Charles Mix, South Dakota, US",9263
Tennessee,36.52692871,-83.22375847,"Clark, South Dakota, US",107
Tennessee,35.20772017,-88.99161161,"Clay, South Dakota, US",1546
Tennessee,35.19732531,-88.18593755,"Codington, South Dakota, US",991
Tennessee,36.44355426,-82.94885298,"Corson, South Dakota, US",780
Tennessee,35.58332824,-89.28536625,"Custer, South Dakota, US",933
Tennessee,35.65581134,-88.38600175,"Davison, South Dakota, US",1151
Tennessee,36.33160906,-88.30121797,"Day, South Dakota, US",612
Tennessee,35.80609681,-87.47643507,"Deuel, South Dakota, US",553
Tennessee,36.28872054,-87.71878828,"Dewey, South Dakota, US",198
Tennessee,36.03958805,-87.77992872,"Douglas, South Dakota, US",243
Tennessee,36.36380466,-85.67239905,"Edmunds, South Dakota, US",314
Tennessee,36.04818632,-83.45148924,"Fall River, South Dakota, US",1085
Tennessee,36.4552395,-81.84886538,"Faulk, South Dakota, US",662
Tennessee,35.99508821,-83.94635435,"Grant, South Dakota, US",9115
Tennessee,36.3418017,-89.48921915,"Gregory, South Dakota, US",919
Tennessee,35.75893438,-89.6301591,"Haakon, South Dakota, US",949
Tennessee,35.21675201,-87.39787695,"Hamlin, South Dakota, US",1003
Tennessee,35.52853208,-87.49022694,"Hand, South Dakota, US",179
Tennessee,35.13738622,-86.58910106,"Hanson, South Dakota, US",596
Tennessee,35.73939663,-84.31145275,"Harding, South Dakota, US",1131
Tennessee,36.53157855,-86.00778595,"Hughes, South Dakota, US",1033
Tennessee,35.61181957,-88.84076036,"Hutchinson, South Dakota, US",2780
Tennessee,35.12997174,-85.62265895,"Hyde, South Dakota, US",516
Tennessee,35.45798777,-86.76420988,"Jackson, South Dakota, US",733
Tennessee,35.6187413,-87.07462444,"Jerauld, South Dakota, US",2289
Tennessee,35.42812616,-84.61520715,"Jones, South Dakota, US",1094
Tennessee,35.17468549,-88.5647812,"Kingsbury, South Dakota, US",824
Tennessee,35.51558739,-84.81482914,"Lake, South Dakota, US",221
Tennessee,35.44550387,-84.24902965,"Lawrence, South Dakota, US",1010
Tennessee,36.49609412,-87.38550661,"Lincoln, South Dakota, US",3015
Tennessee,35.27724699,-86.36230578,"Lyman, South Dakota, US",161
Tennessee,36.13248031,-84.64880098,"Marshall, South Dakota, US",310
Tennessee,36.35732446,-89.14921589,"McCook, South Dakota, US",1112
Tennessee,36.34117832,-85.28989535,"McPherson, South Dakota, US",708
Tennessee,35.63708728,-87.86139634,"Meade, South Dakota, US",149
Tennessee,36.55606529,-85.077633,"Mellette, South Dakota, US",107
Tennessee,35.12245443,-84.52075859,"Miner, South Dakota, US",380
Tennessee,36.14005459,-85.50646123,"Minnehaha, South Dakota, US",3170
Tennessee,35.60536161,-84.93076643,"Moody, South Dakota, US",791
Tennessee,35.84923189,-84.52458689,"Oglala Lakota, South Dakota, US",864
Tennessee,36.52454807,-86.87346725,"Out of SD, South Dakota, US",2188
Tennessee,35.84591405,-86.4107263,"Pennington, South Dakota, US",9113
Tennessee,36.42325673,-84.50360494,"Perkins, South Dakota, US",208
Tennessee,35.36979721,-85.41022136,"Potter, South Dakota, US",226
Tennessee,35.78077323,-83.52244332,"Roberts, South Dakota, US",2553
Tennessee,35.1864775,-89.89692423,"Sanborn, South Dakota, US",30397
Tennessee,36.25359775,-85.95411046,"Spink, South Dakota, US",697
Tennessee,36.50235092,-87.83920548,"Stanley, South Dakota, US",182
Tennessee,36.51240691,-82.30412917,"Sully, South Dakota, US",2093
Tennessee,36.46824103,-86.45917204,"Todd, South Dakota, US",4750
Tennessee,35.501942,-89.73694895,"Tripp, South Dakota, US",1766
Tennessee,36.39026213,-86.16087954,"Turner, South Dakota, US",1651
Tennessee,36.10890856,-82.43709629,"Unassigned, South Dakota, US",281
Tennessee,36.28590426,-83.83651902,"Union, South Dakota, US",345
Tennessee,35.69864497,-85.45221699,"Walworth, South Dakota, US",159
Tennessee,35.6728299,-85.77969117,"Yankton, South Dakota, US",1019
Tennessee,36.29472368,-82.4945472,"Ziebach, South Dakota, US",2232
Tennessee,35.23868267,-87.78644456,"Anderson, Tennessee, US",1489
Tennessee,36.29896232,-88.71990865,"Bedford, Tennessee, US",1145
Tennessee,35.92929884,-85.45591799,"Benton, Tennessee, US",806
Tennessee,35.89099229,-86.89281867,"Bledsoe, Tennessee, US",5139
Tennessee,36.15496772,-86.29775884,"Blount, Tennessee, US",3412
Texas,31.81534745,-95.65354823,"Bradley, Tennessee, US",2822
Texas,32.30468633,-102.6376548,"Campbell, Tennessee, US",415
Texas,31.25457347,-94.60901487,"Cannon, Tennessee, US",2120
Texas,28.10556197,-96.9995047,"Carroll, Tennessee, US",320
Texas,33.61569967,-98.68754589,"Carter, Tennessee, US",79
Texas,34.96507426,-101.3574874,"Cheatham, Tennessee, US",13
Texas,28.89333001,-98.52730485,"Chester, Tennessee, US",1154
Texas,29.88548725,-96.27736949,"Claiborne, Tennessee, US",485
Texas,34.06854817,-102.8299707,"Clay, Tennessee, US",214
Texas,29.74619598,-99.24598147,"Cocke, Tennessee, US",158
Texas,30.10370699,-97.31206354,"Coffee, Tennessee, US",1811
Texas,33.61640794,-99.21352901,"Crockett, Tennessee, US",17
Texas,28.41761668,-97.74215593,"Cumberland, Tennessee, US",1818
Texas,31.03736027,-97.4785025,"Davidson, Tennessee, US",5371
Texas,29.44928723,-98.52019748,"DeKalb,Tennessee,US",53794
Texas,30.26640707,-98.3999852,"Decatur, Tennessee, US",144
Texas,32.74363984,-101.4316509,"Dickson, Tennessee, US",1
Texas,31.89978581,-97.63613524,"Dyer, Tennessee, US",311
Texas,33.44626922,-94.41834132,"Fayette, Tennessee, US",1331
Texas,29.18757369,-95.44563172,"Fentress, Tennessee, US",11144
Texas,30.6636448,-96.30205577,"Franklin, Tennessee, US",6178
Texas,29.81008251,-103.2520326,"Gibson, Tennessee, US",215
Texas,34.53026962,-101.2084947,"Giles, Tennessee, US",12
Texas,27.03103197,-98.21808402,"Grainger, Tennessee, US",303
Texas,31.77430356,-98.99907113,"Greene, Tennessee, US",563
Texas,30.49273808,-96.62158484,"Grundy, Tennessee, US",337
Texas,30.78801353,-98.181887,"Hamblen, Tennessee, US",721
Texas,29.83668859,-97.61814775,"Hamilton, Tennessee, US",1511
Texas,28.47048236,-96.61633945,"Hancock, Tennessee, US",818
Texas,32.29760619,-99.37326312,"Hardeman, Tennessee, US",86
Texas,26.14524221,-97.48140372,"Hardin, Tennessee, US",22544
Texas,32.97195142,-94.97790104,"Hawkins, Tennessee, US",350
Texas,35.40365929,-101.3542669,"Haywood, Tennessee, US",19
Texas,33.07499881,-94.34646905,"Henderson, Tennessee, US",338
Texas,34.53016752,-102.2617243,"Henry, Tennessee, US",250
Texas,29.70972016,-94.67154501,"Hickman, Tennessee, US",1285
Texas,31.837258,-95.16559897,"Houston, Tennessee, US",1534
Texas,34.5293041,-100.2077916,"Humphreys, Tennessee, US",68
Texas,33.78686685,-98.20771198,"Jackson, Tennessee, US",84
Texas,33.60425307,-102.8284499,"Jefferson, Tennessee, US",50
Texas,31.88911733,-100.5297533,"Johnson, Tennessee, US",52
Texas,31.76736834,-99.45240766,"Knox, Tennessee, US",70
Texas,33.18820114,-96.57264368,"Lake, Tennessee, US",13210
Texas,34.96489496,-100.2700111,"Lauderdale, Tennessee, US",18
Texas,29.622098,-96.5273805,"Lawrence, Tennessee, US",480
Texas,29.80811278,-98.27647225,"Lewis, Tennessee, US",2642
Texas,31.94854689,-98.55876441,"Lincoln, Tennessee, US",299
Texas,31.32635934,-99.86473038,"Loudon, Tennessee, US",129
Texas,33.63979567,-97.21240912,"Macon, Tennessee, US",415
Texas,31.39078397,-97.79936155,"Madison, Tennessee, US",1810
Texas,34.07783319,-100.2785062,"Marion, Tennessee, US",25
Texas,31.43052248,-102.5143314,"Marshall, Tennessee, US",71
Texas,30.72367027,-101.4134238,"Maury, Tennessee, US",164
Texas,33.61431553,-101.3000364,"McMinn, Tennessee, US",86
Texas,31.44506775,-104.5185739,"McNairy, Tennessee, US",54
Texas,36.27787176,-102.6020725,"Meigs, Tennessee, US",244
Texas,32.76670599,-96.7779605,"Monroe, Tennessee, US",78723
Texas,32.74255572,-101.9477242,"Montgomery, Tennessee, US",380
Texas,29.08101855,-97.3568117,"Moore, Tennessee, US",982
Texas,34.96522957,-102.6054267,"Morgan, Tennessee, US",860
Texas,33.38570922,-95.66921122,"Obion, Tennessee, US",24
Texas,33.20521901,-97.11691153,"Out of TN, Tennessee, US",11770
Texas,33.61616822,-100.7788855,"Overton, Tennessee, US",48
Texas,28.42270064,-99.75645095,"Perry, Tennessee, US",254
Texas,34.96517499,-100.8140093,"Pickett, Tennessee, US",61
Texas,27.68184592,-98.50864568,"Polk, Tennessee, US",434
Texas,32.32743996,-98.83243566,"Putnam, Tennessee, US",168
Texas,31.86898877,-102.5429428,"Rhea, Tennessee, US",4727
Texas,29.98202582,-100.304252,"Roane, Tennessee, US",67
Texas,31.76980765,-106.2363275,"Robertson, Tennessee, US",22821
Texas,32.34894117,-96.79371841,"Rutherford, Tennessee, US",4298
Texas,32.23602653,-98.21773417,"Scott, Tennessee, US",837
Texas,31.25350609,-96.93630086,"Sequatchie, Tennessee, US",234
Texas,33.59564294,-96.10751083,"Sevier, Tennessee, US",667
Texas,29.87788372,-96.92076062,"Shelby, Tennessee, US",592
Texas,32.74281316,-100.4019302,"Smith, Tennessee, US",66
Texas,34.07227468,-101.3031546,"Stewart, Tennessee, US",106
Texas,33.97308618,-99.7767797,"Sullivan, Tennessee, US",9
Texas,29.52704478,-95.77219463,"Sumner, Tennessee, US",16049
Texas,33.17653242,-95.21917243,"Tipton, Tennessee, US",132
Texas,31.70422788,-96.15072516,"Trousdale, Tennessee, US",404
Texas,28.86751206,-99.10804207,"Unassigned, Tennessee, US",973
Texas,32.74055318,-102.6353295,"Unicoi, Tennessee, US",328
Texas,29.40167322,-94.90469073,"Union, Tennessee, US",11497
Texas,33.17969345,-101.2984114,"Van Buren, Tennessee, US",103
Texas,30.31824095,-98.94676915,"Warren, Tennessee, US",310
Texas,31.86942909,-101.5207776,"Washington, Tennessee, US",8
Texas,28.65696592,-97.42760647,"Wayne, Tennessee, US",154
Texas,29.45634206,-97.49424032,"Weakley, Tennessee, US",1057
Texas,35.40081878,-100.8129222,"White, Tennessee, US",289
Texas,33.62744998,-96.67753461,"Williamson, Tennessee, US",1829
Texas,32.47940482,-94.81591935,"Wilson, Tennessee, US",2191
Texas,30.54579585,-95.98902499,"Anderson, Texas, US",1079
Texas,29.58165339,-97.94786822,"Andrews, Texas, US",3566
Texas,34.07044901,-101.8268114,"Angelina, Texas, US",1815
Texas,34.5307555,-100.6813852,"Aransas, Texas, US",28
Texas,31.70470573,-98.11083887,"Archer, Texas, US",119
Texas,36.27743284,-101.3545796,"Armstrong, Texas, US",112
Texas,34.28944521,-99.74632408,"Atascosa, Texas, US",25
Texas,30.33364686,-94.38931817,"Austin, Texas, US",1325
Texas,29.85864939,-95.39339521,"Bailey, Texas, US",139017
Texas,32.54935988,-94.36934071,"Bandera, Texas, US",878
Texas,35.84008013,-102.6029022,"Bastrop, Texas, US",125
Texas,33.17823584,-99.73037358,"Baylor, Texas, US",62
Texas,30.05669873,-98.02944344,"Bee, Texas, US",5818
Texas,35.83764858,-100.2703577,"Bell, Texas, US",73
Texas,32.21128872,-95.85846587,"Bexar, Texas, US",946
Texas,26.39418217,-98.18299696,"Blanco, Texas, US",31162
Texas,31.99045053,-97.13423143,"Borden, Texas, US",641
Texas,33.60771256,-102.3431676,"Bosque, Texas, US",338
Texas,32.42990927,-97.83242024,"Bowie, Texas, US",920
Texas,33.14875072,-95.56351139,"Brazoria, Texas, US",337
Texas,31.31925973,-95.42226208,"Brazos, Texas, US",372
Texas,32.30621324,-101.4356444,"Brewster, Texas, US",677
Texas,31.45628381,-105.388178,"Briscoe, Texas, US",45
Texas,33.12351514,-96.08551032,"Brooks, Texas, US",1595
Texas,35.84006574,-101.3546643,"Brown, Texas, US",196
Texas,31.30375559,-100.982439,"Burleson, Texas, US",10
Texas,33.23377248,-98.17283469,"Burnet, Texas, US",131
Texas,28.95472367,-96.57749563,"Caldwell, Texas, US",606
Texas,30.74685667,-94.02667579,"Calhoun, Texas, US",470
Texas,30.71490589,-104.1399973,"Callahan, Texas, US",14
Texas,29.8832777,-94.16434171,"Cameron, Texas, US",7293
Texas,27.04453923,-98.6968187,"Camp, Texas, US",105
Texas,27.73103938,-98.0904705,"Carson, Texas, US",1450
Texas,32.37877812,-97.36615819,"Cass, Texas, US",2905
Texas,32.73997145,-99.87861576,"Castro, Texas, US",577
Texas,28.90705334,-97.85960149,"Chambers, Texas, US",936
Texas,32.5991417,-96.28734728,"Cherokee, Texas, US",3088
Texas,29.94414155,-98.7113588,"Childress, Texas, US",331
Texas,26.92601662,-97.66413984,"Clay, Texas, US",7
Texas,33.18104136,-100.7780939,"Cochran, Texas, US",9
Texas,30.06040006,-99.34930144,"Coke, Texas, US",590
Texas,30.48678918,-99.74856473,"Coleman, Texas, US",16
Texas,33.61643847,-100.2558057,"Collin, Texas, US",0
Texas,29.34967888,-100.4186638,"Collingsworth, Texas, US",44
Texas,27.42435506,-97.69894948,"Colorado, Texas, US",997
Texas,33.60519951,-99.7422906,"Comal, Texas, US",67
Texas,28.34453111,-99.09908775,"Comanche, Texas, US",362
Texas,33.66981763,-95.57404777,"Concho, Texas, US",1097
Texas,34.06859623,-102.3516289,"Cooke, Texas, US",328
Texas,31.19531316,-98.24206613,"Coryell, Texas, US",243
Texas,29.38508402,-96.93186692,"Cottle, Texas, US",973
Texas,30.31120597,-96.97045773,"Crane, Texas, US",219
Texas,31.29872538,-95.9936328,"Crockett, Texas, US",235
Texas,30.15152688,-94.81205615,"Crosby, Texas, US",2260
Texas,31.5454767,-96.58095444,"Culberson, Texas, US",562
Texas,36.27783108,-100.2733151,"Dallam, Texas, US",32
Texas,28.35101362,-98.1246786,"Dallas, Texas, US",368
Texas,30.70645047,-98.68475262,"Dawson, Texas, US",122
Texas,31.84947612,-103.5818571,"DeWitt, Texas, US",0
Texas,33.61008596,-101.8204789,"Deaf Smith, Texas, US",10681
Texas,33.17657705,-101.8162849,"Delta, Texas, US",93
Texas,30.96694679,-95.93003775,"Denton, Texas, US",717
Texas,32.79868409,-94.3566123,"Dickens, Texas, US",150
Texas,32.30600051,-101.9513518,"Dimmit, Texas, US",77
Texas,30.71780434,-99.22629416,"Donley, Texas, US",76
Texas,28.81955746,-96.01230294,"Duval, Texas, US",1041
Texas,28.7429195,-100.3157686,"Eastland, Texas, US",3652
Texas,31.1925468,-99.34682807,"Ector, Texas, US",148
Texas,31.55255453,-97.20217694,"Edwards, Texas, US",7626
Texas,28.35251708,-98.56769164,"El Paso, Texas, US",23
Texas,29.3557301,-99.11030298,"Ellis, Texas, US",1192
Texas,30.88990665,-99.8204794,"Erath, Texas, US",26
Texas,31.86904128,-102.0315682,"Falls, Texas, US",3636
Texas,30.7858183,-96.97718698,"Fannin, Texas, US",488
Texas,31.49557106,-98.59272068,"Fayette, Texas, US",59
Texas,32.30623474,-100.9212058,"Fisher, Texas, US",86
Texas,33.67521893,-97.72500958,"Floyd, Texas, US",171
Texas,30.30079133,-95.50572772,"Foard, Texas, US",10747
Texas,35.83769242,-101.8930281,"Fort Bend, Texas, US",1158
Texas,33.11304005,-94.73255695,"Franklin, Texas, US",183
Texas,34.07408766,-100.779722,"Freestone, Texas, US",7
Texas,31.62017125,-94.61803994,"Frio, Texas, US",1533
Texas,32.04620681,-96.47428766,"Gaines, Texas, US",1249
Texas,30.78548982,-93.74408813,"Galveston, Texas, US",178
Texas,32.30365282,-100.4060208,"Garza, Texas, US",222
Texas,27.736286,-97.5433285,"Gillespie, Texas, US",20270
Texas,36.27829105,-100.8158184,"Glasscock, Texas, US",133
Texas,35.40425596,-102.6027606,"Goliad, Texas, US",16
Texas,30.11879481,-93.89412775,"Gonzales, Texas, US",1921
Texas,32.75310985,-98.31319001,"Gray, Texas, US",538
Texas,32.1639596,-94.30552481,"Grayson, Texas, US",376
Texas,32.77757172,-97.80500621,"Gregg, Texas, US",1909
Texas,34.52993409,-102.7844668,"Grimes, Texas, US",417
Texas,30.78097267,-102.7241261,"Guadalupe, Texas, US",364
Texas,30.79472531,-94.8276624,"Hale, Texas, US",838
Texas,35.40133773,-101.893964,"Hall, Texas, US",4707
Texas,29.99954402,-104.2408079,"Hamilton, Texas, US",96
Texas,32.87109387,-95.79232691,"Hansford, Texas, US",67
Texas,34.96585996,-101.8971322,"Hardeman, Texas, US",2722
Texas,31.36607041,-101.5232659,"Hardin, Texas, US",87
Texas,29.83321503,-99.82018052,"Harris, Texas, US",118
Texas,33.61886692,-95.04841765,"Harrison, Texas, US",160
Texas,31.32323325,-103.6903896,"Hartley, Texas, US",190
Texas,28.3238976,-97.15766311,"Haskell, Texas, US",303
Texas,35.83809685,-100.813175,"Hays, Texas, US",9
Texas,31.02539637,-96.51272246,"Hemphill, Texas, US",301
Texas,32.89779518,-96.40771592,"Henderson, Texas, US",1576
Texas,31.8314342,-99.97616148,"Hidalgo, Texas, US",263
Texas,32.10773545,-94.76176432,"Hill, Texas, US",900
Texas,31.34318809,-93.85440451,"Hockley, Texas, US",77
Texas,31.39457611,-94.17000399,"Hood, Texas, US",199
Texas,30.57933681,-95.16260304,"Hopkins, Texas, US",225
Texas,28.00880118,-97.51763891,"Houston, Texas, US",1459
Texas,31.1577796,-98.81758731,"Howard, Texas, US",53
Texas,30.89740592,-100.5384842,"Hudspeth, Texas, US",53
Texas,32.74613808,-100.9162664,"Hunt, Texas, US",646
Texas,32.73587756,-99.35401337,"Hutchinson, Texas, US",24
Texas,31.79211404,-94.14550696,"Irion, Texas, US",474
Texas,36.27751473,-101.8933156,"Jack, Texas, US",61
Texas,32.37474036,-95.2717568,"Jackson, Texas, US",3702
Texas,32.22236802,-97.77403489,"Jasper, Texas, US",140
Texas,26.56150059,-98.73892358,"Jeff Davis, Texas, US",3387
Texas,32.73553157,-98.83631615,"Jefferson, Texas, US",132
Texas,31.82781912,-101.0500746,"Jim Hogg, Texas, US",4
Texas,33.17906744,-100.2538401,"Jim Wells, Texas, US",14
Texas,30.49856623,-100.5382014,"Johnson, Texas, US",81
Texas,34.53028891,-101.7349174,"Jones, Texas, US",104
Texas,32.77143818,-97.29101614,"Karnes, Texas, US",47917
Texas,32.30163422,-99.89007449,"Kaufman, Texas, US",1452
Texas,30.22429013,-102.0766732,"Kendall, Texas, US",3
Texas,33.17402785,-102.3354521,"Kenedy, Texas, US",237
Texas,33.17751417,-99.21226795,"Kent, Texas, US",8
Texas,33.21339719,-94.96797273,"Kerr, Texas, US",1557
Texas,31.40464436,-100.462443,"Kimble, Texas, US",3615
Texas,30.33432034,-97.7853562,"King, Texas, US",28745
Texas,31.0879489,-95.1367187,"Kinney, Texas, US",194
Texas,30.77031716,-94.37690895,"Kleberg, Texas, US",214
Texas,32.73706798,-94.93999853,"Knox, Texas, US",383
Texas,31.36868194,-102.0423217,"La Salle, Texas, US",23
Texas,29.35739637,-99.76229172,"Lamar, Texas, US",764
Texas,29.89149232,-101.1525205,"Lamb, Texas, US",2135
Texas,32.56483801,-95.83766469,"Lampasas, Texas, US",582
Texas,28.79780988,-96.96813006,"Lavaca, Texas, US",4020
Texas,30.73872995,-95.57440968,"Lee, Texas, US",3690
Texas,30.01058447,-95.99011759,"Leon, Texas, US",832
Texas,31.50999644,-103.0927909,"Liberty, Texas, US",120
Texas,30.21498498,-96.40946246,"Limestone, Texas, US",633
Texas,27.7610369,-99.33237355,"Lipscomb, Texas, US",13369
Texas,29.27765923,-96.22319248,"Live Oak, Texas, US",1350
Texas,35.40114335,-100.2699514,"Llano, Texas, US",46
Texas,33.98842886,-98.7041034,"Loving, Texas, US",1652
Texas,34.07945812,-99.24178437,"Lubbock, Texas, US",137
Texas,26.47411727,-97.61535848,"Lynn, Texas, US",1206
Texas,30.64655664,-97.6004854,"Madison, Texas, US",8515
Texas,29.1732598,-98.08693082,"Marion, Texas, US",888
Texas,31.85008651,-103.0485163,"Martin, Texas, US",113
Texas,33.21570665,-97.65460265,"Mason, Texas, US",761
Texas,32.78722382,-95.38236368,"Matagorda, Texas, US",513
Texas,33.17320212,-102.8276433,"Maverick, Texas, US",203
Texas,33.17659707,-98.68790885,"McCulloch, Texas, US",294
Texas,27.00156391,-99.16987152,"McLennan, Texas, US",333
Texas,28.86617238,-99.76050829,"McMullen, Texas, US",347
Utah,41.52106798,-113.0832816,"Medina, Texas, US",3197
Utah,38.35657051,-113.2342232,"Menard, Texas, US",0
Utah,41.52106798,-113.0832816,"Midland, Texas, US",0
Utah,41.72330587,-111.7443667,"Milam, Texas, US",0
Utah,39.64834818,-110.5872512,"Mills, Texas, US",0
Utah,39.37231946,-111.5758676,"Mitchell, Texas, US",616
Utah,40.88798265,-109.5121093,"Montague, Texas, US",0
Utah,40.99001837,-112.1139997,"Montgomery, Texas, US",4817
Utah,40.29772254,-110.425237,"Moore, Texas, US",0
Utah,38.99617072,-110.7013958,"Morris, Texas, US",0
Utah,37.85447192,-111.4418764,"Motley, Texas, US",0
Utah,38.98103848,-109.5704487,"Nacogdoches, Texas, US",0
Utah,37.8590362,-113.2897381,"Navarro, Texas, US",0
Utah,39.70208397,-112.7809245,"Newton, Texas, US",0
Utah,37.28507306,-111.8861752,"Nolan, Texas, US",0
Utah,39.0729209,-113.1020328,"Nueces, Texas, US",0
Utah,41.08830262,-111.5727723,"Ochiltree, Texas, US",0
Utah,38.33815254,-112.1249591,"Oldham, Texas, US",0
Utah,41.63137678,-111.2445105,"Orange, Texas, US",0
Utah,40.66616532,-111.9216011,"Out of TX, Texas, US",28996
Utah,37.62762978,-109.8033714,"Palo Pinto, Texas, US",693
Utah,39.37231946,-111.5758676,"Panola, Texas, US",0
Utah,38.74837146,-111.8050275,"Parker, Texas, US",0
Utah,38.99617072,-110.7013958,"Parmer, Texas, US",186
Utah,37.85447192,-111.4418764,"Pecos, Texas, US",4067
Utah,40.86688146,-110.9535882,"Polk, Texas, US",961
Utah,40.44862644,-113.1295715,"Potter, Texas, US",838
Utah,40.12491499,-109.5174415,"Presidio, Texas, US",230
Utah,40.12491499,-109.5174415,"Rains, Texas, US",0
Utah,40.1166722,-111.6657662,"Randall, Texas, US",16486
Utah,40.33110236,-111.1691419,"Reagan, Texas, US",724
Utah,37.28003525,-113.504698,"Real, Texas, US",0
Utah,38.32335822,-110.9096801,"Red River, Texas, US",0
Utah,41.27116049,-111.9145117,"Reeves, Texas, US",0
Utah,41.27116049,-111.9145117,"Refugio, Texas, US",4110
Vermont,44.03217337,-73.14130877,"Roberts, Texas, US",83
Vermont,43.03519828,-73.09048868,"Robertson, Texas, US",109
Vermont,44.46548598,-72.10314651,"Rockwall, Texas, US",34
Vermont,44.46322849,-73.08359212,"Runnels, Texas, US",831
Vermont,44.72736416,-71.73579864,"Rusk, Texas, US",6
Vermont,44.85627605,-72.91249563,"Sabine, Texas, US",123
Vermont,44.7975824,-73.29679772,"San Augustine, Texas, US",14
Vermont,44.60353043,-72.64356694,"San Jacinto, Texas, US",57
Vermont,44.00470222,-72.37640104,"San Patricio, Texas, US",24
Vermont,44.82964024,-72.24562697,"San Saba, Texas, US",21
Vermont,43.57723578,-73.03741676,"Schleicher, Texas, US",128
Vermont,44.27343241,-72.61604978,"Scurry, Texas, US",77
Vermont,42.986982,-72.71268875,"Shackelford, Texas, US",123
Vermont,43.58010937,-72.58595157,"Shelby, Texas, US",84
Virgin Islands,18.3358,-64.8963,"Sherman, Texas, US",1290
Virginia,37.76707161,-75.63234615,"Smith, Texas, US",1169
Virginia,38.02080697,-78.55481085,"Somervell, Texas, US",1203
Virginia,38.814003,-77.08183073,"Starr, Texas, US",3741
Virginia,37.78636074,-80.00222498,"Stephens, Texas, US",77
Virginia,37.34081025,-77.98584649,"Sterling, Texas, US",124
Virginia,37.60308293,-79.14548696,"Stonewall, Texas, US",381
Virginia,37.37569884,-78.81340003,"Sutton, Texas, US",208
Virginia,38.8767675,-77.10139853,"Swisher, Texas, US",3877
Virginia,38.16404586,-79.12461614,"Tarrant, Texas, US",470
Virginia,38.05852573,-79.73912095,"Taylor, Texas, US",6
Virginia,37.3080028,-79.5281964,"Terrell, Texas, US",718
Virginia,37.13128068,-81.13599391,"Terry, Texas, US",65
Virginia,37.55531756,-79.80982182,"Throckmorton, Texas, US",292
Virginia,36.6163024,-82.16359122,"Titus, Texas, US",178
Virginia,36.76366949,-77.8593436,"Tom Green, Texas, US",347
Virginia,37.26818323,-82.03749726,"Travis, Texas, US",135
Virginia,37.57242268,-78.52518834,"Trinity, Texas, US",677
Virginia,37.73484642,-79.35296097,"Tyler, Texas, US",80
Virginia,37.20553386,-79.09678609,"Unassigned, Texas, US",422
Virginia,38.02679129,-77.34901405,"Upshur, Texas, US",343
Virginia,36.73066666,-80.73455942,"Upton, Texas, US",488
Virginia,37.35358063,-77.05634116,"Uvalde, Texas, US",83
Virginia,37.01909701,-78.66314092,"Val Verde, Texas, US",103
Virginia,38.03527919,-78.48569588,"Van Zandt, Texas, US",1105
Virginia,36.67670048,-76.30545744,"Victoria, Texas, US",4241
Virginia,37.37373208,-77.5868014,"Walker, Texas, US",5851
Virginia,39.11271747,-77.99199425,"Waller, Texas, US",93
Virginia,37.26420587,-77.39609676,"Ward, Texas, US",250
Virginia,37.7824656,-79.98631446,"Washington, Texas, US",30
Virginia,37.48133648,-80.21072274,"Webb, Texas, US",29
Virginia,38.48199985,-77.9563087,"Wharton, Texas, US",1184
Virginia,37.51328851,-78.24398086,"Wheeler, Texas, US",104
